Energy, Data
-12.7697,0
-12.3823,0
-11.995,0
-11.6076,0
-11.2202,0
-10.8327,0
-10.4453,0
-10.0578,0
-9.67033,0
-9.28283,0
-8.8953,0
-8.50776,0
-8.1202,0
-7.73262,0
-7.34502,0
-6.9574,0
-6.56976,0
-6.1821,0
-5.79442,0
-5.40673,0
-5.01901,0
-4.63128,0
-4.24352,0
-3.85575,0
-3.46796,0
-3.08015,0
-2.69232,0
-2.30447,0
-1.9166,0
-1.52871,0
-1.14081,0
-0.75288,0
-0.364936,0
0.0230284,0
0.411012,0
0.799014,5
1.18704,2
1.57508,2
1.96314,4
2.35121,3
2.73931,4
3.12743,3
3.51557,2
3.90372,2
4.2919,4
4.68009,1
5.0683,7
5.45653,6
5.84478,2
6.23305,3
6.62134,1
7.00965,6
7.39798,2
7.78633,5
8.17469,3
8.56308,4
8.95148,6
9.3399,3
9.72835,1
10.1168,3
10.5053,6
10.8938,3
11.2823,8
11.6708,6
12.0594,8
12.448,7
12.8366,4
13.2252,2
13.6138,8
14.0025,5
14.3911,6
14.7798,7
15.1685,8
15.5573,8
15.946,7
16.3348,5
16.7236,7
17.1124,11
17.5012,6
17.8901,3
18.2789,7
18.6678,8
19.0567,6
19.4456,8
19.8346,12
20.2235,6
20.6125,12
21.0015,9
21.3905,12
21.7796,12
22.1686,9
22.5577,12
22.9468,11
23.3359,23
23.725,8
24.1142,12
24.5033,8
24.8925,14
25.2817,16
25.671,18
26.0602,24
26.4495,15
26.8388,22
27.2281,22
27.6174,19
28.0067,23
28.3961,24
28.7855,16
29.1749,36
29.5643,23
29.9537,29
30.3432,27
30.7326,30
31.1221,30
31.5117,35
31.9012,21
32.2907,45
32.6803,40
33.0699,35
33.4595,39
33.8491,50
34.2388,28
34.6285,46
35.0181,37
35.4078,44
35.7976,64
36.1873,59
36.5771,59
36.9669,60
37.3567,63
37.7465,61
38.1363,66
38.5262,82
38.9161,77
39.306,77
39.6959,86
40.0858,119
40.4758,113
40.8657,117
41.2557,142
41.6457,132
42.0358,156
42.4258,184
42.8159,165
43.206,229
43.5961,228
43.9862,261
44.3763,302
44.7665,357
45.1567,442
45.5469,506
45.9371,564
46.3274,663
46.7176,793
47.1079,894
47.4982,1082
47.8885,1230
48.2789,1405
48.6692,1648
49.0596,1732
49.45,1960
49.8404,2168
50.2308,2468
50.6213,2619
51.0117,2833
51.4022,3049
51.7927,3279
52.1833,3589
52.5738,3803
52.9644,3983
53.355,4260
53.7456,4443
54.1362,4579
54.5268,4759
54.9175,4884
55.3082,5101
55.6989,5261
56.0896,5304
56.4803,5478
56.8711,5498
57.2619,5613
57.6527,5628
58.0435,5896
58.4343,5864
58.8252,5880
59.216,5986
59.6069,6120
59.9978,6182
60.3888,6378
60.7797,6571
61.1707,6557
61.5617,6877
61.9527,7198
62.3437,7247
62.7348,7559
63.1258,7749
63.5169,8037
63.908,8526
64.2991,8748
64.6903,9131
65.0814,9775
65.4726,10178
65.8638,10755
66.255,11065
66.6463,11635
67.0375,12122
67.4288,12692
67.8201,13257
68.2114,13969
68.6027,14438
68.9941,15159
69.3854,15483
69.7768,16417
70.1682,16491
70.5597,17072
70.9511,17320
71.3426,17567
71.7341,17991
72.1256,17762
72.5171,18129
72.9086,18005
73.3002,18045
73.6918,17987
74.0834,17729
74.475,17546
74.8666,17289
75.2583,16887
75.65,16430
76.0417,16132
76.4334,15628
76.8251,15155
77.2169,14658
77.6086,14160
78.0004,13781
78.3922,13247
78.7841,12721
79.1759,12322
79.5678,11957
79.9597,11694
80.3516,11188
80.7435,11074
81.1354,10521
81.5274,10472
81.9194,10086
82.3114,10064
82.7034,9825
83.0954,9612
83.4875,9561
83.8796,9276
84.2717,9164
84.6638,8889
85.0559,8878
85.4481,8736
85.8402,8405
86.2324,8147
86.6247,8029
87.0169,8062
87.4091,7842
87.8014,7467
88.1937,7162
88.586,7068
88.9783,6643
89.3707,6484
89.763,6206
90.1554,6145
90.5478,5935
90.9402,5610
91.3327,5378
91.7251,5185
92.1176,4858
92.5101,4758
92.9026,4543
93.2952,4429
93.6877,4336
94.0803,4198
94.4729,4141
94.8655,4003
95.2581,3905
95.6508,3892
96.0435,3649
96.4362,3684
96.8289,3628
97.2216,3576
97.6143,3597
98.0071,3589
98.3999,3444
98.7927,3465
99.1855,3406
99.5784,3469
99.9712,3427
100.364,3342
100.757,3441
101.15,3325
101.543,3364
101.936,3316
102.329,3313
102.722,3283
103.115,3228
103.508,3245
103.901,3312
104.294,3351
104.687,3237
105.08,3263
105.473,3109
105.866,3179
106.26,3190
106.653,3192
107.046,3136
107.439,3174
107.832,3158
108.226,3009
108.619,3084
109.012,3067
109.406,3010
109.799,3070
110.192,3030
110.586,3021
110.979,3032
111.373,2934
111.766,2955
112.159,2891
112.553,2881
112.946,2904
113.34,2948
113.733,2869
114.127,2871
114.521,3010
114.914,2809
115.308,2802
115.701,2842
116.095,2789
116.489,2765
116.882,2695
117.276,2844
117.67,2842
118.064,2742
118.457,2699
118.851,2812
119.245,2666
119.639,2818
120.033,2731
120.426,2714
120.82,2738
121.214,2758
121.608,2646
122.002,2666
122.396,2639
122.79,2672
123.184,2655
123.578,2667
123.972,2652
124.366,2598
124.76,2601
125.154,2658
125.548,2638
125.942,2641
126.337,2679
126.731,2545
127.125,2529
127.519,2607
127.913,2633
128.308,2590
128.702,2613
129.096,2573
129.49,2582
129.885,2649
130.279,2586
130.673,2556
131.068,2535
131.462,2600
131.857,2463
132.251,2468
132.646,2650
133.04,2443
133.434,2592
133.829,2479
134.223,2599
134.618,2512
135.013,2637
135.407,2506
135.802,2537
136.196,2470
136.591,2520
136.986,2570
137.38,2534
137.775,2496
138.17,2585
138.565,2610
138.959,2651
139.354,2641
139.749,2569
140.144,2555
140.539,2582
140.933,2586
141.328,2635
141.723,2568
142.118,2714
142.513,2664
142.908,2682
143.303,2715
143.698,2700
144.093,2704
144.488,2615
144.883,2669
145.278,2742
145.673,2698
146.068,2649
146.463,2757
146.858,2707
147.254,2714
147.649,2680
148.044,2807
148.439,2796
148.834,2842
149.23,2788
149.625,2782
150.02,2830
150.416,2736
150.811,2882
151.206,2771
151.602,2901
151.997,2772
152.392,2874
152.788,2910
153.183,2730
153.579,2833
153.974,3016
154.37,2844
154.765,2979
155.161,2983
155.556,2934
155.952,3068
156.348,2975
156.743,2855
157.139,2920
157.534,2941
157.93,2895
158.326,2956
158.722,3015
159.117,3025
159.513,2957
159.909,2947
160.305,2952
160.7,2948
161.096,3055
161.492,3073
161.888,3107
162.284,3041
162.68,3003
163.076,2983
163.472,3258
163.868,3166
164.264,3059
164.66,3051
165.056,3049
165.452,3062
165.848,3149
166.244,3113
166.64,3099
167.036,3117
167.432,3006
167.828,3030
168.224,3011
168.621,3117
169.017,3120
169.413,3126
169.809,3181
170.206,3162
170.602,3236
170.998,3116
171.394,3151
171.791,3203
172.187,3243
172.584,3073
172.98,3206
173.376,3144
173.773,3135
174.169,3138
174.566,3259
174.962,3192
175.359,3151
175.755,3198
176.152,3239
176.548,3235
176.945,3183
177.342,3285
177.738,3251
178.135,3146
178.532,3191
178.928,3222
179.325,3129
179.722,3220
180.118,3199
180.515,3174
180.912,3203
181.309,3166
181.706,3092
182.102,3311
182.499,3176
182.896,3155
183.293,3214
183.69,3194
184.087,3189
184.484,3116
184.881,3147
185.278,3036
185.675,3220
186.072,3195
186.469,3214
186.866,3268
187.263,3142
187.66,3108
188.057,3203
188.455,3149
188.852,3170
189.249,3134
189.646,3219
190.043,3136
190.441,3254
190.838,3191
191.235,3146
191.632,3151
192.03,3154
192.427,3179
192.824,3179
193.222,3177
193.619,3211
194.017,3124
194.414,3194
194.812,3264
195.209,3234
195.606,3128
196.004,3227
196.402,3184
196.799,3168
197.197,3106
197.594,3283
197.992,3161
198.389,3185
198.787,3152
199.185,3327
199.582,3206
199.98,3183
200.378,3207
200.776,3289
201.173,3263
201.571,3194
201.969,3200
202.367,3114
202.765,3298
203.162,3243
203.56,3193
203.958,3146
204.356,3286
204.754,3262
205.152,3395
205.55,3329
205.948,3241
206.346,3283
206.744,3206
207.142,3237
207.54,3185
207.938,3349
208.336,3335
208.734,3274
209.133,3367
