Energy, Data
-14.6578,0
-14.268,0
-13.8782,0
-13.4883,0
-13.0984,0
-12.7086,0
-12.3187,0
-11.9288,0
-11.5388,0
-11.1489,0
-10.7589,0
-10.369,0
-9.97898,0
-9.58897,0
-9.19896,0
-8.80893,0
-8.41888,0
-8.02882,0
-7.63874,0
-7.24865,0
-6.85854,0
-6.46842,0
-6.07829,0
-5.68813,0
-5.29797,0
-4.90779,0
-4.51759,0
-4.12738,0
-3.73715,0
-3.34691,0
-2.95665,0
-2.56638,0
-2.17609,0
-1.78579,2
-1.39548,0
-1.00514,1
-0.614797,0
-0.224435,1
0.165941,3
0.556333,1
0.94674,3
1.33716,1
1.7276,4
2.11805,3
2.50852,1
2.899,3
3.2895,3
3.68001,4
4.07053,2
4.46108,2
4.85163,1
5.2422,3
5.63279,4
6.02339,7
6.41401,1
6.80464,4
7.19529,2
7.58595,0
7.97663,4
8.36732,1
8.75803,2
9.14875,2
9.53948,2
9.93024,6
10.321,5
10.7118,3
11.1026,6
11.4934,2
11.8842,5
12.2751,3
12.6659,8
13.0568,2
13.4477,2
13.8386,3
14.2295,3
14.6204,5
15.0114,5
15.4023,6
15.7933,3
16.1843,6
16.5753,5
16.9663,5
17.3574,3
17.7484,3
18.1395,5
18.5306,2
18.9217,7
19.3128,2
19.7039,7
20.0951,7
20.4862,7
20.8774,7
21.2686,2
21.6598,8
22.051,10
22.4422,8
22.8335,7
23.2247,7
23.616,6
24.0073,8
24.3986,3
24.7899,8
25.1813,5
25.5726,9
25.964,12
26.3554,8
26.7468,5
27.1382,9
27.5296,8
27.921,8
28.3125,12
28.704,12
29.0955,9
29.487,13
29.8785,13
30.27,18
30.6616,16
31.0531,19
31.4447,15
31.8363,17
32.2279,19
32.6195,27
33.0112,20
33.4028,18
33.7945,19
34.1862,24
34.5779,25
34.9696,20
35.3613,27
35.753,25
36.1448,25
36.5366,31
36.9284,30
37.3202,41
37.712,36
38.1038,39
38.4957,41
38.8875,46
39.2794,54
39.6713,46
40.0632,55
40.4551,55
40.8471,77
41.239,76
41.631,97
42.023,120
42.415,145
42.807,141
43.199,196
43.591,217
43.9831,265
44.3752,287
44.7673,379
45.1594,460
45.5515,539
45.9436,608
46.3358,648
46.7279,763
47.1201,912
47.5123,1010
47.9045,1142
48.2967,1263
48.689,1360
49.0812,1383
49.4735,1543
49.8658,1729
50.2581,1891
50.6504,2059
51.0427,2178
51.435,2246
51.8274,2506
52.2198,2627
52.6122,2591
53.0046,2779
53.397,2806
53.7894,3009
54.1819,3073
54.5743,3113
54.9668,3103
55.3593,3179
55.7518,3214
56.1443,3201
56.5369,3295
56.9294,3368
57.322,3432
57.7146,3404
58.1072,3478
58.4998,3500
58.8924,3573
59.2851,3575
59.6777,3661
60.0704,3690
60.4631,3725
60.8558,3811
61.2485,3958
61.6412,3837
62.034,4083
62.4267,4140
62.8195,4185
63.2123,4438
63.6051,4513
63.9979,4537
64.3908,4743
64.7836,4904
65.1765,5124
65.5694,5226
65.9623,5600
66.3552,5636
66.7481,5782
67.1411,6037
67.534,6456
67.927,6520
68.32,6706
68.713,6765
69.106,6951
69.499,7241
69.8921,7259
70.2851,7410
70.6782,7388
71.0713,7618
71.4644,7568
71.8575,7599
72.2507,7829
72.6438,7476
73.037,7416
73.4302,7592
73.8234,7384
74.2166,7287
74.6098,7090
75.0031,6979
75.3963,6953
75.7896,6679
76.1829,6626
76.5762,6393
76.9695,6286
77.3628,6321
77.7562,6017
78.1496,5969
78.5429,5731
78.9363,5656
79.3297,5353
79.7232,5358
80.1166,5163
80.5101,5178
80.9035,5066
81.297,5179
81.6905,5003
82.084,4955
82.4775,4874
82.8711,4813
83.2646,4687
83.6582,4772
84.0518,4590
84.4454,4541
84.839,4470
85.2327,4480
85.6263,4465
86.02,4274
86.4137,4161
86.8073,4140
87.2011,4023
87.5948,4017
87.9885,3796
88.3823,3784
88.776,3657
89.1698,3612
89.5636,3521
89.9574,3518
90.3513,3404
90.7451,3304
91.139,3240
91.5328,3136
91.9267,3077
92.3206,3047
92.7145,3025
93.1085,2952
93.5024,2930
93.8964,2812
94.2904,2793
94.6844,2815
95.0784,2786
