Energy, Data
-14.0201,0
-13.6291,0
-13.2381,0
-12.8471,0
-12.456,0
-12.065,0
-11.6739,0
-11.2828,0
-10.8917,0
-10.5005,0
-10.1094,0
-9.71823,0
-9.32705,0
-8.93586,0
-8.54465,0
-8.15343,0
-7.76218,0
-7.37092,0
-6.97965,0
-6.58836,0
-6.19705,0
-5.80572,0
-5.41438,0
-5.02302,0
-4.63165,0
-4.24026,0
-3.84885,0
-3.45743,0
-3.06599,0
-2.67453,0
-2.28306,0
-1.89157,0
-1.50007,18
-1.10855,18
-0.717009,10
-0.325454,11
0.0661162,17
0.457703,23
0.849307,17
1.24093,21
1.63256,13
2.02422,23
2.41588,28
2.80757,18
3.19927,13
3.59099,25
3.98273,19
4.37448,36
4.76624,23
5.15803,17
5.54983,22
5.94164,19
6.33348,31
6.72533,21
7.11719,15
7.50908,27
7.90097,31
8.29289,23
8.68482,31
9.07677,27
9.46873,25
9.86071,36
10.2527,39
10.6447,30
11.0368,30
11.4288,35
11.8209,35
12.2129,38
12.605,33
12.9971,33
13.3893,26
13.7814,35
14.1736,38
14.5658,33
14.958,42
15.3502,44
15.7424,35
16.1346,32
16.5269,51
16.9192,31
17.3115,39
17.7038,46
18.0961,40
18.4884,45
18.8808,38
19.2732,39
19.6656,46
20.058,45
20.4504,40
20.8428,40
21.2353,43
21.6278,45
22.0202,40
22.4128,49
22.8053,56
23.1978,52
23.5904,50
23.9829,63
24.3755,57
24.7681,57
25.1607,60
25.5534,85
25.946,72
26.3387,59
26.7314,61
27.1241,52
27.5168,85
27.9095,85
28.3023,68
28.6951,73
29.0879,81
29.4807,71
29.8735,74
30.2663,71
30.6592,98
31.052,93
31.4449,83
31.8378,85
32.2307,117
32.6236,115
33.0166,98
33.4096,118
33.8025,120
34.1955,109
34.5886,117
34.9816,110
35.3746,126
35.7677,123
36.1608,141
36.5539,141
36.947,160
37.3401,154
37.7333,161
38.1264,167
38.5196,192
38.9128,180
39.306,214
39.6992,211
40.0925,222
40.4857,254
