Centroid,  Net_Area,   Net_Area,      Peak, FWHM,   FWHM,Reduced, ROI_Total,ROI, File,         ,     ,     , Nuclide, Photopeak_Energy, ROI_Lower_Energy, ROI_Upper_Energy, Color, User_Label, Continuum_Type, Skew_Type, Continuum_Coefficients, Skew_Coefficients
     keV,    Counts,Uncertainty,       CPS,  keV,Percent,Chi_Sqr,    Counts,ID#, Name, LiveTime, Date, Time,        ,              keV,              keV,              keV, (css),           ,               ,          ,                       ,                  
  121.54,  240641.0,  875.5    ,1.3369e+002,13.90, 11.44%,   1.11,  668937.6,  1,  ,1800.000,11-Feb-2026,12:39:57,Eu152,121.78,97.9014,140.689,#C0C0C0,,Linear,NoSkew,97.9014 11189.7 -55.13288,
  244.66,  328732.5,  1105.6   ,1.8263e+002,24.66, 10.08%,   1.12,  1095299.3,  2,  ,1800.000,11-Feb-2026,12:39:57,Eu152,244.70,205.734,281.172,#C0C0C0,,Linear,NoSkew,205.734 10898.93 -19.57512,
  344.65,  996655.5,  3200.1   ,5.5370e+002,31.26,  9.07%,   1.14,  2207550.7,  3,  ,1800.000,11-Feb-2026,12:39:57,Eu152,344.28,290.332,473.969,#C0C0C0,,Quardratic,NoSkew,290.332 9329.176 -54.43429 0.1385099,
  415.75,   61791.9,  9334.2   ,3.4329e+001,33.66,  8.10%,   1.14,  2207550.7,  4,  ,1800.000,11-Feb-2026,12:39:57,Eu152,411.12,290.332,473.969,#C0C0C0,,Quardratic,NoSkew,290.332 9329.176 -54.43429 0.1385099,
  445.68,   68517.1,  9218.5   ,3.8065e+001,31.77,  7.13%,   1.14,  2207550.7,  5,  ,1800.000,11-Feb-2026,12:39:57,Eu152,443.96,290.332,473.969,#C0C0C0,,Quardratic,NoSkew,290.332 9329.176 -54.43429 0.1385099,
  779.51,  222479.6,  959.1    ,1.2360e+002,52.32,  6.71%,   1.34,  1033236.7,  6,  ,1800.000,11-Feb-2026,12:39:57,Eu152,778.90,717.578,1030.11,#C0C0C0,,Quardratic,NoSkew,717.578 2730.253 -6.923761 0.007181953,
  864.29,   53431.5,  823.4    ,2.9684e+001,52.41,  6.06%,   1.34,  1033236.7,  7,  ,1800.000,11-Feb-2026,12:39:57,Eu152,867.38,717.578,1030.11,#C0C0C0,,Quardratic,NoSkew,717.578 2730.253 -6.923761 0.007181953,
  965.29,  169082.8,  784.7    ,9.3935e+001,52.51,  5.44%,   1.34,  1033236.7,  8,  ,1800.000,11-Feb-2026,12:39:57,Eu152,964.08,717.578,1030.11,#C0C0C0,,Quardratic,NoSkew,717.578 2730.253 -6.923761 0.007181953,
