Centroid,  Net_Area,   Net_Area,      Peak, FWHM,   FWHM,Reduced, ROI_Total,ROI, File,         ,     ,     , Nuclide, Photopeak_Energy, ROI_Lower_Energy, ROI_Upper_Energy, Color, User_Label, Continuum_Type, Skew_Type, Continuum_Coefficients, Skew_Coefficients
     keV,    Counts,Uncertainty,       CPS,  keV,Percent,Chi_Sqr,    Counts,ID#, Name, LiveTime, Date, Time,        ,              keV,              keV,              keV, (css),           ,               ,          ,                       ,                  
  121.63, 1804091.6,  2483.9   ,1.0023e+003,14.05, 11.55%,   2.29,  2957686.2,  1,  ,1800.000,11-Feb-2026,10:26:44,Eu152,121.78,97.3186,148.809,#C0C0C0,,Cubic,NoSkew,97.3186 28740.96 -1.021254 -12.17574 0.1304309,
  244.75,  434307.0,  1513.3   ,2.4128e+002,24.21,  9.89%,   1.08,  1063063.4,  2,  ,1800.000,11-Feb-2026,10:26:44,Eu152,244.70,217.621,270.229,#C0C0C0,,Linear,NoSkew,217.621 12811.15 -29.40566,
  344.87, 1201941.7,  1638.7   ,6.6775e+002,31.75,  9.21%,   1.52,  2374509.6,  3,  ,1800.000,11-Feb-2026,10:26:44,Eu152,344.28,305.462,477.858,#C0C0C0,,Quardratic,NoSkew,305.462 9012.839 -50.30757 0.1362379,
  411.54,   56483.1,  1005.9   ,3.1379e+001,31.85,  7.74%,   1.52,  2374509.6,  4,  ,1800.000,11-Feb-2026,10:26:44,Eu152,411.12,305.462,477.858,#C0C0C0,,Quardratic,NoSkew,305.462 9012.839 -50.30757 0.1362379,
  442.83,   79304.2,  874.2    ,4.4058e+001,31.90,  7.20%,   1.52,  2374509.6,  5,  ,1800.000,11-Feb-2026,10:26:44,Eu152,443.96,305.462,477.858,#C0C0C0,,Quardratic,NoSkew,305.462 9012.839 -50.30757 0.1362379,
  780.15,  241297.0,  6853.8   ,1.3405e+002,51.47,  6.60%,   1.04,  1080364.8,  6,  ,1800.000,11-Feb-2026,10:26:44,Eu152,778.90,721.494,1036.06,#C0C0C0,,Quardratic,NoSkew,721.494 2893.292 -11.01223 0.01884051,
  863.76,   80087.8,  16238.3  ,4.4493e+001,60.85,  7.04%,   1.04,  1080364.8,  7,  ,1800.000,11-Feb-2026,10:26:44,Eu152,867.38,721.494,1036.06,#C0C0C0,,Quardratic,NoSkew,721.494 2893.292 -11.01223 0.01884051,
  964.95,  198835.0,  11100.0  ,1.1046e+002,58.00,  6.01%,   1.04,  1080364.8,  8,  ,1800.000,11-Feb-2026,10:26:44,Eu152,964.08,721.494,1036.06,#C0C0C0,,Quardratic,NoSkew,721.494 2893.292 -11.01223 0.01884051,
