Energy, Data
-14.2574,0
-13.8678,0
-13.4782,0
-13.0886,0
-12.699,0
-12.3094,0
-11.9197,0
-11.53,0
-11.1404,0
-10.7507,0
-10.3609,0
-9.9712,0
-9.58145,0
-9.19169,0
-8.8019,0
-8.4121,0
-8.02229,0
-7.63245,0
-7.2426,0
-6.85274,0
-6.46286,0
-6.07296,0
-5.68304,0
-5.29311,0
-4.90316,0
-4.5132,0
-4.12321,0
-3.73322,0
-3.3432,0
-2.95317,0
-2.56312,0
-2.17306,0
-1.78298,0
-1.39288,0
-1.00277,0
-0.612638,2
-0.222491,4
0.167672,0
0.557852,1
0.948048,5
1.33826,5
1.72849,6
2.11874,2
2.509,0
2.89928,1
3.28957,3
3.67988,2
4.07021,3
4.46056,7
4.85092,2
5.2413,0
5.63169,1
6.0221,5
6.41253,2
6.80297,2
7.19344,2
7.58391,5
7.97441,3
8.36492,5
8.75544,6
9.14599,6
9.53655,7
9.92712,5
10.3177,6
10.7083,5
11.0989,2
11.4896,7
11.8803,3
12.2709,6
12.6616,6
13.0523,10
13.4431,1
13.8338,2
14.2246,8
14.6153,8
15.0061,3
15.3969,8
15.7877,12
16.1786,10
16.5694,10
16.9603,5
17.3512,11
17.7421,8
18.133,10
18.524,23
18.9149,8
19.3059,3
19.6969,15
20.0879,12
20.4789,13
20.87,7
21.261,9
21.6521,17
22.0432,10
22.4343,11
22.8254,10
23.2165,12
23.6077,10
23.9989,12
24.3901,19
24.7813,16
25.1725,15
25.5637,25
25.955,19
26.3462,16
26.7375,18
27.1288,23
27.5201,22
27.9115,29
28.3028,22
28.6942,17
29.0856,22
29.477,17
29.8684,32
30.2598,31
30.6513,32
31.0428,34
31.4343,50
31.8258,36
32.2173,44
32.6088,49
33.0004,46
33.3919,42
33.7835,45
34.1751,58
34.5667,49
34.9584,63
35.35,40
35.7417,45
36.1334,63
36.5251,65
36.9168,64
37.3085,66
37.7003,76
38.092,79
38.4838,84
38.8756,98
39.2674,111
39.6593,113
40.0511,122
40.443,109
40.8348,139
41.2267,140
41.6187,161
42.0106,178
42.4025,189
42.7945,255
43.1865,294
43.5785,318
43.9705,410
44.3625,475
44.7546,557
45.1466,647
45.5387,733
45.9308,856
46.3229,957
46.715,1163
47.1072,1244
47.4994,1442
47.8915,1589
48.2837,1799
48.6759,2023
49.0682,2153
49.4604,2347
49.8527,2601
50.245,2748
50.6372,3026
51.0296,3161
51.4219,3505
51.8142,3613
52.2066,3771
52.599,4067
52.9914,4097
53.3838,4414
53.7762,4633
54.1686,4552
54.5611,4849
54.9536,4874
55.3461,5005
55.7386,5054
56.1311,5206
56.5236,5298
56.9162,5444
57.3088,5377
57.7014,5371
58.094,5722
58.4866,5700
58.8792,5782
59.2719,6004
59.6646,5982
60.0573,6091
60.45,6463
60.8427,6503
61.2354,6644
61.6282,7055
62.021,7239
62.4138,7496
62.8066,7822
63.1994,8188
63.5922,8550
63.9851,8897
64.378,9298
64.7708,9952
65.1637,10394
65.5567,10908
65.9496,11319
66.3426,11936
66.7355,12658
67.1285,13109
67.5215,13930
67.9146,14472
68.3076,14911
68.7006,15366
69.0937,15901
69.4868,16382
69.8799,16746
70.273,17233
70.6662,17238
71.0593,17459
71.4525,17800
71.8457,17720
72.2389,18078
72.6321,17615
73.0253,17443
73.4186,17198
73.8119,17232
74.2051,16623
74.5984,16461
74.9918,16051
75.3851,15672
75.7784,14972
76.1718,14663
76.5652,14241
76.9586,13842
77.352,13104
77.7455,12934
78.1389,12401
78.5324,12070
78.9258,11424
79.3194,11426
79.7129,10975
80.1064,10731
80.5,10391
80.8935,10158
81.2871,9963
81.6807,9762
82.0743,9437
82.4679,9223
82.8616,9367
83.2553,9113
83.6489,8814
84.0426,8663
84.4364,8642
84.8301,8405
85.2238,8305
85.6176,7994
86.0114,7821
86.4052,7531
86.799,7443
87.1928,7161
87.5867,6897
87.9805,6784
88.3744,6420
88.7683,6163
89.1622,5970
89.5562,5791
89.9501,5455
90.3441,5303
90.738,5125
91.132,4882
91.5261,4601
91.9201,4551
92.3141,4384
92.7082,4277
93.1023,4164
93.4964,3928
93.8905,3861
94.2846,3833
94.6787,3694
95.0729,3610
95.4671,3595
95.8613,3541
96.2555,3403
96.6497,3485
97.044,3282
97.4382,3322
97.8325,3277
98.2268,3262
98.6211,3283
99.0154,3277
99.4098,3140
99.8041,3176
100.199,3191
100.593,3137
100.987,3098
101.382,3120
101.776,3149
102.171,3175
102.565,2992
102.96,3077
103.354,3114
103.749,3098
104.143,3045
104.538,2987
104.932,3076
105.327,3044
105.721,3055
106.116,2987
106.511,2912
106.905,3020
107.3,2882
107.695,2910
108.089,2956
108.484,2958
108.879,2853
109.274,2810
109.668,2822
110.063,2718
110.458,2763
110.853,2707
111.248,2825
111.643,2619
112.037,2780
112.432,2745
112.827,2701
113.222,2604
113.617,2650
114.012,2737
114.407,2684
114.802,2642
115.197,2572
115.592,2490
115.987,2556
116.382,2554
116.777,2485
117.172,2473
117.567,2555
